0,0.010638,0.031915,0,0.021277,0.021277,0,0,0,0.010638,0.010638,0.021277,0,0.021277,0,0,0.031915,0.010638,0.010638,0.010638,0.021277,0.074468,0,0.06383,0,0.010638,0,0,0,0.010638,0.053191,0.021277,0,0.021277,0.042553,0,0.042553,0.031915,0,0.010638,0.042553,0.042553,0.074468,0.010638,0,0.021277,0,0,0,0.010638,0,0,0,0.053191,0,0.021277,0.010638,0.053191,0,0,0,0.010638,0.021277,0.010638
0.010989,0,0,0.010989,0,0.043956,0.010989,0.032967,0,0.043956,0.010989,0.010989,0,0,0.021978,0,0,0,0.010989,0,0.021978,0.010989,0.010989,0.043956,0.021978,0.010989,0.021978,0.054945,0,0.032967,0,0.032967,0.021978,0.010989,0.043956,0.043956,0.010989,0.021978,0.032967,0.021978,0.010989,0.043956,0.021978,0.021978,0,0.021978,0,0,0,0,0,0,0.010989,0.065934,0.010989,0,0.010989,0.010989,0.021978,0.021978,0,0.021978,0,0.021978
0,0,0.075,0,0,0,0,0,0.025,0.025,0,0,0,0,0.05,0.025,0.025,0,0.05,0,0.025,0,0,0,0,0.025,0,0,0,0.075,0.05,0.025,0.05,0.025,0.125,0,0.025,0,0.025,0,0.05,0.05,0.025,0.025,0,0,0,0,0,0,0,0.05,0,0.025,0,0,0.025,0.025,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.076923,0,0,0,0,0,0.076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923,0.076923,0,0,0,0,0,0,0,0.076923,0,0.076923,0,0,0,0.076923,0,0,0.076923,0,0,0,0,0,0.076923,0,0.076923,0.076923,0,0.076923,0.076923,0,0
0.059524,0.02381,0.011905,0.011905,0.011905,0.011905,0,0.011905,0.011905,0.011905,0.02381,0.011905,0,0,0.035714,0.02381,0,0,0.011905,0.011905,0.035714,0,0,0,0.011905,0,0,0.011905,0.011905,0.047619,0.011905,0.035714,0.059524,0.011905,0.047619,0.071429,0.011905,0.011905,0.011905,0.02381,0.02381,0,0.035714,0,0,0,0.011905,0.011905,0.011905,0,0,0.02381,0.02381,0.011905,0,0.02381,0,0.011905,0,0.02381,0.011905,0.035714,0.011905,0.02381
0.041237,0,0,0.010309,0,0,0.010309,0.010309,0.041237,0.030928,0,0,0,0,0,0,0,0.010309,0.051546,0.010309,0,0.020619,0.030928,0.030928,0.061856,0.020619,0.051546,0.010309,0.010309,0.020619,0.020619,0.020619,0.020619,0.010309,0,0.020619,0.010309,0.020619,0.020619,0.030928,0.061856,0.041237,0.030928,0.010309,0.020619,0.010309,0.041237,0.010309,0,0.010309,0,0.010309,0.010309,0,0,0.010309,0.020619,0.010309,0.030928,0.020619,0,0,0,0
0.016949,0,0,0.016949,0.050847,0.016949,0.016949,0.016949,0.033898,0,0,0,0,0.033898,0.016949,0,0.016949,0.016949,0.033898,0.016949,0.067797,0.016949,0,0.050847,0.016949,0,0.016949,0,0,0.033898,0.016949,0.033898,0.016949,0,0.033898,0,0.016949,0,0,0.016949,0.016949,0,0.050847,0,0,0,0.016949,0,0,0.016949,0,0.016949,0.050847,0,0.016949,0,0.033898,0,0.033898,0.033898,0.016949,0,0.033898,0.016949
0.030612,0,0.010204,0.030612,0.040816,0.010204,0,0.010204,0.05102,0.020408,0.020408,0,0,0.020408,0,0.020408,0.010204,0,0.010204,0.010204,0.020408,0.010204,0,0,0.020408,0,0.020408,0.010204,0,0,0,0,0.081633,0.010204,0.040816,0.020408,0.020408,0.030612,0.030612,0.020408,0.020408,0.030612,0.020408,0.010204,0,0,0.010204,0,0.020408,0.010204,0.020408,0.010204,0.020408,0.020408,0,0.020408,0.071429,0.010204,0,0,0.010204,0.020408,0.020408,0.020408
0,0,0.034483,0,0,0.034483,0,0,0.034483,0,0.068966,0,0,0,0,0,0.068966,0,0,0.068966,0.034483,0.10345,0,0.034483,0,0,0,0,0,0,0,0.034483,0.10345,0,0.068966,0,0.068966,0,0,0,0.10345,0,0,0,0,0,0,0,0,0,0,0,0,0.034483,0,0,0.034483,0,0.034483,0,0,0.034483,0,0
0,0,0,0.04,0,0,0.04,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0.08,0.04,0,0,0.12,0,0,0,0,0.08,0,0,0.04,0,0.04,0.04,0.12,0,0.04,0,0,0,0,0,0,0.04,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0
0,0.010309,0.020619,0,0.020619,0.041237,0,0.020619,0.020619,0.010309,0.010309,0.041237,0,0.020619,0,0,0.041237,0.020619,0.041237,0.051546,0.010309,0.020619,0,0.030928,0,0.030928,0.020619,0,0,0.030928,0.010309,0.051546,0.010309,0.020619,0.030928,0,0.020619,0.010309,0.010309,0.041237,0.020619,0.020619,0,0.010309,0,0.020619,0.010309,0.010309,0,0,0,0,0.030928,0,0,0.030928,0.030928,0.030928,0.020619,0.010309,0,0.010309,0.020619,0
0.046875,0.03125,0.046875,0.015625,0.015625,0.046875,0,0,0.09375,0.03125,0.03125,0.03125,0,0.015625,0,0.015625,0.046875,0,0.03125,0.015625,0.015625,0,0,0.015625,0,0,0.015625,0.015625,0,0.015625,0,0.03125,0,0.046875,0,0,0.03125,0.03125,0.015625,0,0.046875,0.015625,0,0,0,0,0,0.015625,0.015625,0.015625,0,0,0.015625,0.015625,0,0.03125,0.015625,0,0.015625,0,0,0.015625,0,0.03125
0.010204,0.030612,0.040816,0,0,0.010204,0.020408,0,0.010204,0.040816,0,0.010204,0,0.020408,0.010204,0,0,0.020408,0.05102,0.010204,0.010204,0.020408,0.020408,0.020408,0,0.010204,0.010204,0,0,0.020408,0.05102,0,0.030612,0.030612,0.071429,0.040816,0,0.071429,0.020408,0.010204,0.05102,0.010204,0.030612,0,0,0.010204,0.010204,0.010204,0,0.010204,0,0,0.010204,0,0.020408,0,0.020408,0.010204,0.020408,0,0,0.030612,0.010204,0.020408
0,0,0,0,0.014493,0.057971,0,0,0,0.057971,0.014493,0.014493,0,0,0.014493,0.014493,0.014493,0,0.014493,0,0.014493,0.043478,0.028986,0,0.028986,0,0.028986,0.014493,0.014493,0.028986,0.014493,0,0,0.014493,0.014493,0,0.043478,0,0.057971,0.057971,0.043478,0.028986,0.043478,0,0,0,0.014493,0,0,0,0,0,0.043478,0.014493,0,0.014493,0,0.057971,0.014493,0.028986,0,0.043478,0.014493,0.014493
0.013333,0.013333,0,0,0,0,0.013333,0,0,0,0.013333,0,0,0.026667,0,0.026667,0.04,0,0.013333,0.013333,0.08,0.053333,0,0.026667,0.013333,0.013333,0,0,0,0.053333,0.053333,0,0.013333,0.013333,0.04,0.013333,0,0.026667,0,0.013333,0.04,0.013333,0.026667,0,0,0,0.053333,0,0,0.013333,0.013333,0,0.013333,0.026667,0.04,0.013333,0.013333,0.013333,0.04,0.04,0,0.013333,0.013333,0.026667
0.033333,0,0,0,0,0,0,0.033333,0.033333,0,0.033333,0.033333,0,0,0,0,0.066667,0.033333,0,0.066667,0,0.033333,0.033333,0.033333,0,0,0,0,0.033333,0,0,0.066667,0,0,0,0,0.033333,0,0,0,0.033333,0,0,0.066667,0.033333,0,0,0.033333,0.033333,0.033333,0.033333,0,0,0,0,0,0.066667,0,0.033333,0,0,0,0,0.066667
0,0,0,0,0.010204,0.010204,0,0.010204,0,0,0.010204,0,0,0.010204,0.020408,0,0.020408,0.05102,0.030612,0.020408,0.040816,0.05102,0.05102,0.040816,0.010204,0.010204,0.040816,0,0.020408,0,0.05102,0.010204,0.010204,0.020408,0,0,0.020408,0.020408,0.020408,0.061224,0.020408,0.030612,0.030612,0.010204,0.010204,0,0.010204,0.020408,0,0.010204,0,0.010204,0.020408,0.010204,0,0.030612,0.030612,0.020408,0.040816,0.020408,0,0,0,0
