0.075,0,0.1,0.075,0.025,0,0,0.1,0.025,0.025,0,0,0,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.05,0,0.05,0.025,0,0.05,0.05,0,0,0.05,0.025,0,0,0,0,0,0,0.025,0.05,0,0,0.025,0.025,0,0,0,0,0,0,0.025,0,0,0,0.05
0.086957,0.043478,0,0,0,0.043478,0,0,0.043478,0,0.043478,0,0,0.043478,0,0.043478,0,0,0.043478,0,0,0.043478,0,0,0,0,0,0,0.043478,0,0.043478,0,0.043478,0,0,0,0.043478,0,0,0,0.043478,0.086957,0.086957,0,0,0,0,0,0,0,0.043478,0,0.043478,0,0,0,0,0.043478,0,0,0,0,0.043478,0
0.043478,0,0,0,0,0,0,0,0,0,0,0.043478,0,0.043478,0,0,0,0,0.086957,0,0.043478,0,0,0.086957,0,0,0,0,0,0,0.086957,0,0,0.043478,0,0,0.086957,0,0,0,0.043478,0,0.043478,0,0,0,0.043478,0,0,0,0,0.043478,0.043478,0.086957,0,0.043478,0,0.043478,0,0,0.043478,0,0,0
0.010204,0.010204,0.020408,0.020408,0.010204,0.020408,0.010204,0.020408,0.010204,0.030612,0.020408,0.020408,0,0.010204,0.010204,0.020408,0.010204,0.030612,0.010204,0.020408,0,0.061224,0,0.030612,0,0,0,0,0.010204,0.010204,0.040816,0.010204,0,0.010204,0.020408,0,0.020408,0.020408,0.010204,0.010204,0.010204,0.040816,0.010204,0.010204,0,0,0.030612,0,0.010204,0.010204,0.010204,0.020408,0.020408,0.040816,0.010204,0.010204,0.020408,0,0.040816,0.05102,0,0.020408,0.020408,0.040816
0,0.045455,0.045455,0,0,0,0,0,0.045455,0.045455,0.090909,0,0,0,0,0,0,0.090909,0.045455,0,0.045455,0,0,0,0,0,0.045455,0,0,0.045455,0.045455,0,0,0,0.045455,0,0,0,0,0,0.045455,0,0.045455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13636,0.045455,0,0.045455,0,0.045455
0,0.02,0.02,0.02,0.02,0,0,0,0.02,0.04,0.02,0,0,0.02,0,0,0.04,0,0,0,0.02,0.04,0.02,0,0,0.04,0.04,0.04,0,0.02,0,0.02,0.04,0.04,0,0.02,0,0.02,0.06,0.04,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.08,0,0.04,0.02,0,0.02,0,0.02,0.02,0.04,0
0,0,0.037037,0,0,0,0,0.037037,0,0.074074,0,0,0.037037,0,0,0.037037,0,0,0,0.074074,0,0,0,0,0,0,0,0.037037,0,0,0.037037,0,0.037037,0,0.037037,0,0,0,0,0.037037,0.037037,0,0.074074,0,0.037037,0.037037,0,0,0.11111,0.074074,0,0,0,0,0,0,0.037037,0,0.037037,0,0,0,0,0.074074
0,0,0,0.034483,0,0,0,0,0,0,0,0.034483,0,0.034483,0.034483,0.034483,0,0,0.034483,0,0,0,0.034483,0,0,0,0,0,0.034483,0.034483,0,0,0.034483,0,0,0,0,0.17241,0,0.034483,0,0.10345,0.034483,0,0,0,0,0,0,0,0,0,0,0.034483,0,0.068966,0.068966,0.034483,0,0.034483,0,0.034483,0,0.034483
0,0,0,0,0,0,0,0,0,0,0.045455,0.045455,0,0.045455,0.045455,0.045455,0,0,0.045455,0.045455,0,0,0,0,0,0,0,0,0.045455,0,0,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045455,0.045455,0.090909,0,0,0.045455,0,0,0,0,0,0.045455,0.045455,0.045455,0.045455,0,0,0.13636
0.032258,0,0.032258,0,0,0.032258,0,0,0,0.064516,0,0.064516,0,0,0,0,0,0,0,0,0.064516,0,0,0,0,0,0,0,0,0.032258,0,0.064516,0,0.032258,0,0.032258,0,0,0,0,0.032258,0,0.032258,0.032258,0,0.032258,0,0,0.12903,0,0,0,0,0.032258,0,0.032258,0,0.032258,0.064516,0,0.064516,0,0.064516,0
