0,0,0.010309,0,0.010309,0,0.020619,0.020619,0.010309,0.010309,0,0.010309,0,0,0,0.010309,0.14433,0.010309,0.020619,0.041237,0.010309,0.010309,0.030928,0.020619,0.010309,0.030928,0.010309,0.041237,0,0.010309,0,0.010309,0.061856,0.030928,0.041237,0.010309,0.020619,0.010309,0.051546,0.010309,0.061856,0.020619,0.030928,0.030928,0.010309,0,0.010309,0.020619,0,0,0,0.010309,0,0,0.010309,0.010309,0,0.030928,0.010309,0,0,0,0,0
0,0,0,0,0.01087,0.01087,0,0,0.021739,0,0.01087,0.01087,0,0,0,0,0.065217,0.043478,0,0.076087,0.065217,0,0.054348,0.032609,0.032609,0.01087,0,0.01087,0.01087,0.01087,0,0.032609,0.021739,0,0,0.032609,0.01087,0,0,0.043478,0.11957,0.032609,0.021739,0,0.01087,0.01087,0,0.021739,0.032609,0,0,0,0,0,0,0,0.086957,0,0.021739,0,0,0,0,0.021739
0.025316,0,0,0.012658,0.012658,0.012658,0.012658,0,0.012658,0,0.26582,0.012658,0,0,0,0.012658,0.025316,0,0.037975,0,0.012658,0,0.037975,0,0,0,0.037975,0,0,0,0.012658,0.063291,0.025316,0.012658,0,0,0,0.012658,0.012658,0,0.012658,0.012658,0.037975,0,0,0,0,0.012658,0.025316,0.012658,0.012658,0,0,0,0.012658,0,0.063291,0,0.12658,0,0,0,0,0
0.0125,0,0,0,0.0125,0,0,0,0.025,0,0,0,0.0125,0,0,0,0.0625,0,0.0375,0.025,0.075,0.025,0.025,0.0625,0.0125,0.0375,0,0.0125,0.0125,0,0.0125,0.025,0.025,0.025,0,0,0.025,0.0125,0,0.075,0.075,0.0375,0.0375,0.0375,0.025,0.0375,0,0,0,0,0.0125,0,0,0.025,0,0,0.0375,0.0125,0.0125,0,0,0,0,0
0,0.010989,0,0,0,0,0,0,0.021978,0,0,0,0,0,0,0,0.065934,0,0,0.021978,0.032967,0.010989,0.032967,0.032967,0.076923,0.032967,0.010989,0,0,0.010989,0,0,0.065934,0.010989,0.043956,0.065934,0.021978,0,0.043956,0.054945,0.098901,0.087912,0.021978,0.032967,0.010989,0.032967,0.021978,0,0,0,0,0.010989,0,0,0,0,0,0.010989,0,0,0,0,0,0
0.030612,0,0,0,0.010204,0.010204,0,0.010204,0.020408,0.010204,0.010204,0.020408,0.010204,0.010204,0,0,0.040816,0.030612,0.020408,0.05102,0.020408,0.030612,0.010204,0.020408,0,0,0,0,0,0.030612,0.010204,0.020408,0.030612,0.010204,0.020408,0.010204,0.020408,0.010204,0.010204,0,0.030612,0.020408,0.020408,0.020408,0,0,0.010204,0.020408,0.010204,0.010204,0,0.020408,0.020408,0.010204,0.010204,0.010204,0.091837,0.010204,0.05102,0.040816,0.010204,0,0,0.040816
0.011111,0,0,0.011111,0,0,0,0.022222,0.044444,0,0.033333,0.022222,0,0,0,0,0.055556,0.033333,0.011111,0.033333,0.011111,0,0.022222,0,0.011111,0,0,0.022222,0.022222,0,0,0.022222,0.044444,0.022222,0,0.022222,0.044444,0.011111,0,0.055556,0.066667,0.022222,0.033333,0.044444,0,0,0,0.011111,0,0,0,0.011111,0,0,0.011111,0.022222,0.077778,0.011111,0.033333,0.044444,0.011111,0,0.011111,0
0.071429,0.02381,0,0,0,0,0,0,0.047619,0.02381,0,0.02381,0.02381,0,0,0,0.047619,0.02381,0.02381,0,0.095238,0,0,0,0,0,0.02381,0,0,0,0.02381,0,0.047619,0.095238,0.047619,0.047619,0.02381,0,0,0.02381,0.095238,0.02381,0.02381,0,0,0,0,0,0,0,0,0,0.047619,0,0,0,0.047619,0,0,0.02381,0,0,0,0
0.032258,0,0.010753,0.010753,0.032258,0,0,0,0.010753,0,0.075269,0,0,0,0,0,0.010753,0.043011,0.043011,0.032258,0.010753,0.021505,0.053763,0,0,0.043011,0.032258,0.021505,0.010753,0,0,0,0.021505,0.010753,0.043011,0.010753,0.032258,0.010753,0.010753,0.043011,0.053763,0.010753,0,0,0.010753,0.010753,0,0,0.010753,0,0.010753,0,0.010753,0,0,0.010753,0.010753,0.043011,0.096774,0.010753,0,0.021505,0,0.010753
0.010526,0,0,0,0.010526,0,0.010526,0,0.021053,0,0.010526,0.010526,0,0.021053,0,0.010526,0.031579,0.021053,0.021053,0.010526,0.021053,0,0.031579,0.052632,0,0.031579,0,0.031579,0.021053,0.031579,0.021053,0.031579,0.010526,0.021053,0.021053,0.010526,0.042105,0.010526,0.021053,0.063158,0.073684,0.063158,0.010526,0.021053,0,0.010526,0.010526,0,0,0.010526,0,0,0,0.010526,0,0.010526,0.021053,0.031579,0.021053,0.010526,0.010526,0.010526,0,0.010526
