hexamer_score,1_framed_GC.gap1,1_framed_TDE.CAG,2_framed_TDE.AGG,1_framed_GAG,2_framed_AGG,1_framed_TT.gap1,2_framed_CTA,3_framed_AG.gap1,3_framed_CAA,3_framed_TDE.AAG,2_framed_GGC,2_framed_GCC,3_framed_AAG,1_framed_TDE.GAG,3_framed_CCC,1_framed_AGA,3_framed_CA.gap1,2_framed_AG.gap1,3_framed_AT.gap1,2_framed_GC.gap1,1_framed_TDE.TTG,CTDT_6,3_framed_CT.gap1,2_framed_TDE.ACG,3_framed_TDE.CAC,1_framed_TC.gap1,CTDD_46,3_framed_CCG,3_framed_AAC,3_framed_TA.gap1,3_framed_TDE.GGG,3_framed_CGA,1_framed_TDE.ACA,1_framed_AA.gap1,CTDC_4,1_framed_TGT,3_framed_GGC,DPC_HN,1_framed_GAC,DPC_GH,DPC_VK,CTDD_11,2_framed_AGT,2_framed_AT.gap1,2_framed_CT.gap1,3_framed_TDE.GCA,1_framed_ACG,2_framed_CCC,3_framed_TDE.CGA,CTDD_61,1_framed_TTG,DPC_SC,CTDC_20,CTDD_136,CTDT_32,CTDD_182,1_framed_AC.gap1,3_framed_TAC,CTDD_17,CTDD_173,2_framed_CGC,1_framed_TDE.AAA,1_framed_ATC,1_framed_TGG,CTDD_176,2_framed_GTG,AAC_N,DPC_DD,CTDD_4,2_framed_CAA,3_framed_TDE.GGA,DPC_AN,1_framed_CCA,1_framed_TDE.GCC,1_framed_GGC,2_framed_TDE.TCA,CTDC_32,CTDT_20,ORFlength,1_framed_TDE.GAC,DPC_AF,1_framed_TG.gap1,1_framed_ATG,3_framed_CC.gap1,CTDD_32,3_framed_GTG,CTDD_100,CTDD_169,1_framed_TDE.AGA,2_framed_GCA,2_framed_GT.gap1,DPC_ID,DPC_LP,3_framed_TC.gap1,CTDT_36,1_framed_CAG,CTDC_36,DPC_LF,CTDD_179,1_framed_TDE.AAG,CTDD_97,CTDD_31,2_framed_AGC,2_framed_TDE.CGG,3_framed_TDE.CAA,DPC_LT,DPC_HG,CTDD_43,CTDT_11,3_framed_CG.gap1,CTDD_33,2_framed_GGT,DPC_NE,1_framed_TDE.TAC,CTDD_69,AAC_I,1_framed_GG.gap1,1_framed_TDE.GTG,2_framed_TDE.AGC,1_framed_TDE.CAC,3_framed_CAT,CTDT_28,CTDC_8,2_framed_AAG,2_framed_CTG,CTDC_24,CTDD_98,3_framed_GTA,2_framed_TDE.GAA,CTDD_151,AAC_C,2_framed_CCG,CTDT_9,CTDD_77,CTDD_51,DPC_LN,CTDT_10,CTDT_33,DPC_MT,CTDD_162,1_framed_TDE.ACG,1_framed_CA.gap1,1_framed_AT.gap1,CTDD_127,1_framed_TDE.CTG,2_framed_TGG,1_framed_CT.gap1,2_framed_TTC,2_framed_TDE.GGC
0.0694715362072871,0.0384615384615384,0.0,0.0,0.0,0.0,0.0384615384615384,0.0196078431372549,0.0196078431372549,0.0392156862745098,0.104575649129443,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0769230769230769,0.0392156862745098,0.0,0.0392156862745098,0.0392156862745098,0.0,0.2692307692307692,0.0196078431372549,0.0,-0.0154490678321774,0.0384615384615384,3.7735849056603774,0.0196078431372549,0.0,0.0,0.0,0.0,0.0981407168169967,0.1538461538461538,0.3396226415094339,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,0.0392156862745098,0.0392156862745098,0.0,0.0,0.0,0.0,3.7735849056603774,0.0,0.0192307692307692,0.2641509433962264,11.320754716981131,0.0192307692307692,35.84905660377358,0.1153846153846153,0.0392156862745098,30.18867924528302,43.39622641509434,0.0,2.0803015102311178,0.0384615384615384,0.0576923076923076,7.547169811320755,0.0196078431372549,0.0754716981132075,0.0,69.81132075471697,0.0196078431372549,0.9146732024113392,0.0,0.0384615384615384,-0.3432082761206858,0.0192307692307692,1.6906024754108755,0.7169811320754716,0.4038461538461538,2.2095150145426308,0.0,0.0,0.0769230769230769,0.0384615384615384,0.0392156862745098,30.18867924528302,0.0392156862745098,100.0,67.9245283018868,14.894924020737204,0.0,0.0784313725490196,0.0,0.0,0.0588235294117647,0.1153846153846153,0.0,0.3018867924528302,0.0,83.01886792452831,0.8461693001242142,18.867924528301888,3.7735849056603774,0.0,0.0,0.310060665755903,0.0,0.0,35.84905660377358,0.2692307692307692,0.0980392156862745,54.71698113207547,0.0588235294117647,0.0,0.0,56.60377358490566,0.0754716981132075,0.0576923076923076,1.7466203410694665,0.0,0.1726391969831616,0.0,0.1923076923076923,0.2075471698113207,0.0,0.0,0.3773584905660378,54.71698113207547,0.0,3.1431190602117134,5.660377358490567,0.0188679245283018,0.0196078431372549,0.0961538461538461,16.9811320754717,15.09433962264151,0.0,0.1346153846153846,0.0961538461538461,0.0,3.7735849056603774,0.0,0.0384615384615384,0.1153846153846153,33.9622641509434,-0.3504392774576391,0.0392156862745098,0.0384615384615384,0.0196078431372549,0.0
0.0911320859466545,0.0491803278688524,-0.3693737794688574,0.0,0.0,0.0,0.081967213114754,0.0333333333333333,0.05,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0327868852459016,0.0,0.0166666666666666,0.0,0.0833333333333333,0.0,0.1967213114754098,0.0666666666666666,-0.044966582705433,0.0,0.0491803278688524,4.838709677419355,0.0,0.0,0.0166666666666666,0.0,0.0,-0.0629494629546239,0.0491803278688524,0.3709677419354839,0.0491803278688524,0.05,0.0,0.0163934426229508,0.0,0.0,1.6129032258064515,0.0,0.0,0.1166666666666666,0.0,0.0491803278688524,0.0,0.0,3.225806451612903,0.0,0.0,0.2258064516129032,4.838709677419355,0.0,27.41935483870968,0.0327868852459016,0.0666666666666666,17.741935483870968,61.29032258064516,0.0333333333333333,0.0,0.0,0.081967213114754,4.838709677419355,0.0,0.0161290322580645,0.0,77.41935483870968,0.0166666666666666,0.4449105158042886,0.0,0.0655737704918032,0.0,0.0,0.0,0.8548387096774194,0.360655737704918,2.2764618041732443,0.011333249753266,0.0,0.1311475409836065,0.0163934426229508,0.0166666666666666,29.03225806451613,0.0333333333333333,96.7741935483871,77.41935483870968,2.342407593499652,0.0,0.1,0.0,0.0,0.1166666666666666,0.2131147540983606,0.0163934426229508,0.4032258064516129,0.0,56.451612903225815,0.0,24.193548387096776,3.225806451612903,0.0166666666666666,1.5765640419171605,0.0,0.0,0.0,33.87096774193548,0.3770491803278688,0.05,56.451612903225815,0.05,0.0,0.0,67.74193548387096,0.0,0.0983606557377049,4.5863891024010615,-0.2912278932690076,0.0,0.0,0.2950819672131147,0.1612903225806451,0.0,0.0,0.2258064516129032,48.38709677419355,0.0,0.0,3.225806451612903,0.0483870967741935,0.0333333333333333,0.081967213114754,14.516129032258066,3.225806451612903,0.0,0.180327868852459,0.0655737704918032,0.0,14.516129032258066,6.210685648998373,0.081967213114754,0.0655737704918032,24.193548387096776,7.3941463121283615,0.05,0.0163934426229508,0.0,1.869398337204602
-0.0399245728662172,0.0224719101123595,0.0,0.0,0.0,0.0,0.0337078651685393,0.034090909090909,0.0454545454545454,0.0113636363636363,0.7188578161180632,0.034090909090909,0.0227272727272727,0.0227272727272727,0.0,0.0,0.0337078651685393,0.034090909090909,0.0,0.034090909090909,0.0909090909090909,0.0,0.2022471910112359,0.0113636363636363,0.0,0.3783776280549769,0.0786516853932584,2.2222222222222223,0.0227272727272727,0.034090909090909,0.0,-0.0231995143612303,0.0113636363636363,3.514411636795644,0.0674157303370786,0.3111111111111111,0.0,0.0568181818181818,0.0,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0681818181818181,0.0,0.0674157303370786,0.0,-0.7026313638236832,2.2222222222222223,0.0,0.0,0.2111111111111111,7.777777777777778,0.0224719101123595,13.333333333333334,0.0786516853932584,0.034090909090909,35.55555555555556,48.888888888888886,0.0113636363636363,0.0,0.0337078651685393,0.0674157303370786,2.2222222222222223,0.0,0.0,0.0,73.33333333333333,0.034090909090909,0.0,0.0,0.0224719101123595,-0.9148750496661014,0.0112359550561797,6.041217733726554,0.7888888888888889,0.2134831460674157,2.436162647040756,0.0,0.0,0.1123595505617977,0.0674157303370786,0.0454545454545454,28.88888888888889,0.0795454545454545,97.77777777777776,77.77777777777779,4.460485871070963,0.0568181818181818,0.0909090909090909,0.0,0.0112359550561797,0.0681818181818181,0.1685393258426966,0.0,0.2777777777777777,0.0,62.22222222222222,-0.9856108062005248,16.666666666666664,3.333333333333333,0.0113636363636363,7.122597342294541,-1.2138562697305049,0.0,0.0,32.22222222222222,0.2247191011235955,0.1477272727272727,52.22222222222223,0.0568181818181818,0.0,0.0,81.11111111111111,0.0333333333333333,0.0561797752808988,0.1843206313942532,-0.6902913896769888,0.0,0.0,0.1573033707865168,0.1666666666666666,0.0,0.0,0.3777777777777777,38.88888888888889,0.0,4.950875110694654,3.333333333333333,0.0444444444444444,0.0113636363636363,0.0674157303370786,20.0,3.333333333333333,0.0,0.2696629213483146,0.0,0.0,72.22222222222221,23.239903259796915,0.0449438202247191,0.0449438202247191,24.444444444444443,-0.5404800139823039,0.034090909090909,0.0224719101123595,0.0,3.55849080735865
0.138717817626274,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0476190476190476,0.0952380952380952,0.0,5.39426175226941,0.0952380952380952,0.0,0.0952380952380952,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.1428571428571428,0.0,0.2727272727272727,0.0,0.0,0.9089953295373184,0.0454545454545454,17.391304347826086,0.0,0.0,0.0,0.0,0.0,1.003226366510575,0.1363636363636363,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.1428571428571428,0.0,0.0454545454545454,0.0,0.0,17.391304347826086,0.0,0.0,0.391304347826087,8.695652173913043,0.0,8.695652173913043,0.1363636363636363,0.0476190476190476,17.391304347826086,21.73913043478261,0.0952380952380952,0.0,0.0909090909090909,0.0909090909090909,39.130434782608695,0.0,0.0,0.0,60.86956521739131,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.805571369080781,0.8260869565217391,0.0454545454545454,1.8573324964312683,0.0,0.0,0.0909090909090909,0.0,0.0952380952380952,26.08695652173913,0.0,100.0,47.82608695652174,5.93341788966633,0.0,0.0476190476190476,0.0,0.0,0.0476190476190476,0.1363636363636363,0.0,0.3913043478260869,0.0,78.26086956521739,0.0,30.434782608695656,8.695652173913043,0.0,0.0,0.0,0.0,0.0,56.52173913043478,0.2272727272727272,0.1428571428571428,47.82608695652174,0.0476190476190476,0.0,0.0,8.695652173913043,0.0869565217391304,0.0909090909090909,0.0,0.0,0.0,0.0,0.3181818181818182,0.0434782608695652,0.0,0.0,0.3043478260869565,56.52173913043478,0.0,1.3401379407739735,43.47826086956522,0.0,0.0476190476190476,0.0,43.47826086956522,8.695652173913043,0.0,0.3636363636363636,0.0,0.0,0.0,1.1038264065249084,0.0,0.0,30.434782608695656,0.0,0.0,0.0,0.0,5.431975306521543
0.0652113843895639,0.1521739130434782,-0.0817575474429982,21.449210313783627,0.0652173913043478,0.1111111111111111,0.0,0.0,0.0,0.0222222222222222,0.0,0.0,0.0,0.0,5.410880738493702,0.0,0.0,0.0666666666666666,0.2,0.0666666666666666,0.0444444444444444,7.682572127346319,0.1521739130434782,0.0888888888888888,0.2458635065997016,0.1110349742672092,0.0217391304347826,4.25531914893617,0.0,0.0222222222222222,0.0666666666666666,0.6628524154850798,0.0222222222222222,0.0,0.0217391304347826,0.425531914893617,0.0,0.0444444444444444,0.0,0.0217391304347826,0.0,0.0,2.127659574468085,0.0,0.0222222222222222,0.0666666666666666,0.0424587936170996,0.0,0.0444444444444444,-0.0108825915708007,4.25531914893617,0.0652173913043478,0.0,0.1489361702127659,4.25531914893617,0.0434782608695652,31.91489361702128,0.0652173913043478,0.0,27.659574468085108,34.04255319148936,0.0,0.1442568050762323,0.0434782608695652,0.0,10.638297872340424,0.0,0.0,0.0217391304347826,76.59574468085107,0.0,25.323896361555864,0.0,0.0217391304347826,10.057708210493695,0.0217391304347826,2.067421285435762,0.6808510638297872,0.4130434782608695,2.1583624920952498,0.2969443183193239,0.0,0.108695652173913,0.0,0.0444444444444444,23.404255319148938,0.0,55.319148936170215,80.85106382978722,0.0,0.0222222222222222,0.0222222222222222,0.0,0.0,0.0888888888888888,0.1304347826086956,0.0217391304347826,0.2765957446808511,0.0,61.70212765957447,1.2036377342275777,4.25531914893617,4.25531914893617,0.0222222222222222,2.448229682546857,-0.4728363465523641,0.0,0.0,48.93617021276596,0.3043478260869565,0.0444444444444444,51.06382978723404,0.0,0.0,0.0,70.2127659574468,0.0638297872340425,0.0869565217391304,0.0,0.0006996830278733,0.0,0.0222222222222222,0.4130434782608695,0.1702127659574468,0.0,0.0222222222222222,0.1489361702127659,27.659574468085108,0.0,0.0,23.404255319148938,0.0,0.0444444444444444,0.0652173913043478,21.27659574468085,6.382978723404255,0.0,0.2608695652173913,0.2608695652173913,0.0217391304347826,21.27659574468085,0.0,0.0434782608695652,0.0652173913043478,14.893617021276595,1.365492146355402,0.0666666666666666,0.0434782608695652,0.0444444444444444,0.0
0.0077202932473137,0.0,1.5918433410969324,0.0,0.0204081632653061,0.0,0.0408163265306122,0.0416666666666666,0.0833333333333333,0.0,2.522371332958136,0.0,0.0208333333333333,0.0416666666666666,-0.1762293030753482,0.0625,0.0408163265306122,0.0208333333333333,0.0,0.0625,0.0416666666666666,0.1992474129629798,0.2448979591836734,0.0416666666666666,0.0,0.0457923084617588,0.1020408163265306,4.0,0.0,0.0208333333333333,0.0,0.0,0.0208333333333333,0.0,0.0408163265306122,0.32,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0833333333333333,1.953436898448525,0.0408163265306122,0.0,-0.0761763500273386,4.0,0.0204081632653061,0.0,0.2,4.0,0.0,32.0,0.1428571428571428,0.0208333333333333,16.0,32.0,0.0625,0.0,0.0612244897959183,0.0204081632653061,4.0,0.0,0.02,0.0,78.0,0.0625,0.0,0.0,0.0408163265306122,0.0,0.0,0.0,0.82,0.3469387755102041,2.184691430817599,0.0,0.0,0.0816326530612244,0.0204081632653061,0.1458333333333333,24.0,0.0208333333333333,94.0,76.0,3.032680004933894,0.0416666666666666,0.1666666666666666,0.0,0.0,0.0208333333333333,0.2040816326530612,0.0408163265306122,0.28,0.0,70.0,0.0,10.0,4.0,0.0416666666666666,0.0,0.0,0.0,0.0,38.0,0.3469387755102041,0.0625,52.0,0.1041666666666666,0.0,0.3382791133430863,74.0,0.06,0.0612244897959183,0.0,1.8298786913369376,0.0,0.0,0.2653061224489796,0.1,0.0,0.0,0.28,24.0,0.0208333333333333,0.4276898124167017,40.0,0.04,0.0208333333333333,0.0612244897959183,30.0,40.0,0.0204081632653061,0.0612244897959183,0.0408163265306122,0.0,36.0,2.7765777163674046,0.0612244897959183,0.0408163265306122,16.0,-0.2894457094269083,0.0208333333333333,0.0,0.0208333333333333,0.0
-0.0420713381465868,0.0736842105263157,-0.8379298168636891,0.0,0.0105263157894736,0.0,0.031578947368421,0.0319148936170212,0.0851063829787234,0.0,3.142324212758109,0.0,0.0425531914893617,0.0319148936170212,-0.8711065104129463,0.0,0.0631578947368421,0.0319148936170212,0.0212765957446808,0.0319148936170212,0.0531914893617021,0.6527436689350831,0.1263157894736842,0.0,0.5705633581458694,0.1896937820989522,0.031578947368421,2.083333333333333,0.0531914893617021,0.0106382978723404,0.0,-0.0895734210288395,0.0212765957446808,0.5365372963264128,0.1157894736842105,0.3958333333333333,0.0210526315789473,0.0319148936170212,0.0,0.031578947368421,0.0,0.0,1.0416666666666663,0.0,0.0106382978723404,0.0957446808510638,-0.716354416001636,0.0631578947368421,0.0106382978723404,-0.1551990705415539,2.083333333333333,0.0210526315789473,0.0,0.1979166666666666,2.083333333333333,0.0,44.79166666666667,0.1052631578947368,0.0531914893617021,19.791666666666664,42.70833333333333,0.0106382978723404,-0.5963812949427469,0.0105263157894736,0.0210526315789473,3.125,0.0212765957446808,0.0,0.0105263157894736,83.33333333333334,0.0106382978723404,-0.8469254452183043,0.0,0.0210526315789473,3.6529459815601686,0.0,-0.7457406905246482,0.71875,0.2842105263157894,2.463892988985908,3.558576697729217,0.0,0.0947368421052631,0.0105263157894736,0.0851063829787234,28.125,0.0319148936170212,78.125,82.29166666666666,23.51547254695633,0.0319148936170212,0.0638297872340425,0.0,0.0,0.1170212765957446,0.1157894736842105,0.0105263157894736,0.2499999999999999,0.0,63.54166666666666,-0.8898698459791589,12.5,2.083333333333333,0.0212765957446808,0.2750387884281969,0.0,0.0105263157894736,0.0,41.66666666666667,0.1789473684210526,0.1489361702127659,51.04166666666666,0.0319148936170212,0.0,0.0,73.95833333333334,0.03125,0.0842105263157894,-0.7155060880925994,-0.1224136422515808,0.0,0.0,0.2421052631578947,0.1354166666666666,0.0,0.0,0.2916666666666666,28.125,0.0,4.571728350646295,4.166666666666666,0.0520833333333333,0.0106382978723404,0.0421052631578947,23.958333333333336,4.166666666666666,0.0,0.3052631578947368,0.0631578947368421,0.0210526315789473,33.33333333333333,22.023645004409868,0.0421052631578947,0.0526315789473684,25.0,0.0,0.0212765957446808,0.0105263157894736,0.0,0.0
0.1654305993765194,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0833333333333333,0.0,4.881570045728051,0.0,0.0416666666666666,0.0833333333333333,3.619664031613677,0.0,0.0,0.0416666666666666,0.0833333333333333,0.0833333333333333,0.0416666666666666,0.9055309685664796,0.0,0.0,0.0,0.7630064758101816,0.0,7.6923076923076925,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.16,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0416666666666666,0.6906442387564846,0.08,0.0,0.0,7.6923076923076925,0.04,0.0,0.1923076923076923,7.6923076923076925,0.04,15.384615384615383,0.08,0.0,19.230769230769237,23.07692307692308,0.0,4.497090104244795,0.0,0.0,7.6923076923076925,0.0416666666666666,0.0769230769230769,0.0,69.23076923076923,0.0,0.0,0.0,0.04,0.0,0.0,0.6619235764506918,0.8076923076923077,0.32,1.9084850188786495,0.0,0.0,0.04,0.04,0.0833333333333333,19.230769230769237,0.0,73.07692307692307,76.92307692307693,0.0,0.0,0.0416666666666666,0.0,0.0,0.0416666666666666,0.04,0.0,0.2692307692307693,0.0,73.07692307692307,0.0,19.230769230769237,7.6923076923076925,0.0416666666666666,0.0,0.0,0.04,0.0,50.0,0.36,0.0,57.692307692307686,0.0,0.0,0.0,46.15384615384615,0.0769230769230769,0.12,0.0,0.6469598156965569,0.0,0.0,0.24,0.1923076923076923,0.0833333333333333,0.0,0.1538461538461538,23.07692307692308,0.0,0.0,38.46153846153847,0.0,0.0,0.0,34.61538461538461,80.76923076923077,0.0,0.08,0.2,0.0,11.538461538461538,5.10984087829639,0.16,0.12,19.230769230769237,0.0,0.0416666666666666,0.04,0.0,0.0
0.014223037304421,0.06,-0.1663037752704988,0.0,0.0,0.0,0.02,0.0204081632653061,0.0612244897959183,0.0408163265306122,2.458171541145807,0.0204081632653061,0.0,0.0408163265306122,0.0,0.0,0.02,0.0408163265306122,0.0,0.0204081632653061,0.0612244897959183,0.0,0.28,0.0408163265306122,0.0,0.0249613536477076,0.06,7.84313725490196,0.0,0.0,0.0204081632653061,0.0,0.0,0.1377763394572939,0.04,0.2745098039215686,0.0,0.1020408163265306,0.0,0.0,0.0,0.0,1.96078431372549,0.0204081632653061,0.0612244897959183,0.0612244897959183,0.0,0.04,0.0,0.0,7.84313725490196,0.0,0.02,0.2352941176470588,5.88235294117647,0.0,19.607843137254903,0.12,0.0204081632653061,15.68627450980392,47.05882352941176,0.0408163265306122,0.0,0.0,0.14,13.725490196078432,0.0,0.0588235294117647,0.0,62.74509803921568,0.0408163265306122,0.0,0.02,0.0,1.1411622836946496,0.0,0.0,0.8823529411764706,0.32,2.1931245983544616,0.0,0.0,0.16,0.02,0.0408163265306122,31.37254901960784,0.0204081632653061,90.19607843137256,68.62745098039215,0.3096908327599456,0.0,0.1020408163265306,0.0,0.0,0.0408163265306122,0.2,0.02,0.3137254901960783,0.0,82.35294117647058,-0.3673923174714935,15.68627450980392,5.88235294117647,0.0204081632653061,0.0551289384101278,0.425495894828047,0.0,0.0,35.294117647058826,0.36,0.1632653061224489,52.94117647058824,0.0408163265306122,0.0,0.0,68.62745098039215,0.0196078431372549,0.04,1.8641992050375715,-0.0854451091792914,0.0,0.0,0.22,0.1372549019607843,0.0,0.0,0.3333333333333333,35.294117647058826,0.0,0.0,21.568627450980397,0.0196078431372549,0.0204081632653061,0.08,21.568627450980397,5.88235294117647,0.0,0.24,0.0,0.0,0.0,2.71264956145384,0.0,0.04,29.411764705882355,-0.3101508699321005,0.0204081632653061,0.02,0.0408163265306122,0.1548262308083967
0.0069311663595411,0.16,0.3538235118855393,14.28797832218724,0.0533333333333333,0.0675675675675675,0.0,0.0,0.0135135135135135,0.0945945945945946,0.0,0.0,0.0,0.0,6.537617791415242,0.0,0.0,0.2162162162162162,0.1486486486486486,0.027027027027027,0.0,-0.2308555805971033,0.1066666666666666,0.1081081081081081,9.631660755305782,3.811342046494292,0.0933333333333333,2.631578947368421,0.0,0.0,0.027027027027027,0.1512311414871562,0.1081081081081081,-0.2721989993397287,0.0266666666666666,0.4605263157894737,0.0,0.0405405405405405,0.0,0.0666666666666666,0.0,0.0,1.3157894736842104,0.027027027027027,0.0675675675675675,0.0135135135135135,0.681328625454039,0.0133333333333333,0.0135135135135135,39.775303700871234,2.631578947368421,0.0133333333333333,0.0,0.1842105263157894,2.631578947368421,0.0666666666666666,27.631578947368425,0.1333333333333333,0.0135135135135135,17.105263157894736,52.63157894736842,0.0,0.0,0.0266666666666666,0.0,2.631578947368421,0.0,0.0921052631578947,0.0,75.0,0.0135135135135135,10.076815000548995,0.0133333333333333,0.0,2.096448981570804,0.04,13.42427171041762,0.6842105263157895,0.3333333333333333,2.3636119798921444,17.301039717298444,0.0,0.0266666666666666,0.0133333333333333,0.0945945945945946,22.36842105263158,0.0,94.73684210526316,75.0,0.0,0.027027027027027,0.027027027027027,0.0,0.0,0.0405405405405405,0.16,0.0266666666666666,0.2894736842105262,0.0,61.8421052631579,15.982595537226452,17.105263157894736,2.631578947368421,0.027027027027027,0.9627104650842768,19.39906660616614,0.0,0.0133333333333333,36.84210526315789,0.32,0.0405405405405405,48.68421052631579,0.0,0.0133333333333333,0.0,69.73684210526315,0.0657894736842105,0.1466666666666666,13.74821459983742,0.5627838242593762,-0.1971326660854262,0.0405405405405405,0.3066666666666666,0.2236842105263158,0.0,0.0,0.2368421052631579,50.0,0.0,0.0,18.421052631578945,0.0131578947368421,0.0405405405405405,0.0533333333333333,22.36842105263158,5.263157894736842,0.0,0.24,0.2266666666666666,0.0,9.210526315789473,-0.18158164137288,0.0133333333333333,0.0666666666666666,11.842105263157894,-0.0489013336578206,0.0675675675675675,0.0,0.027027027027027,0.0
