feature_name,importance
CTDC_3,7
1_framed_AAC,7
CTDC_21,7
DPC_PT,7
CTDD_72,7
1_framed_TDE.ACT,7
CTDD_115,7
2_framed_GG.gap1,7
CTDC_27,7
1_framed_CTA,7
CTDD_6,7
CTDD_40,7
3_framed_TDE.GAC,7
1_framed_TDE.TAT,7
1_framed_CGG,7
CTDD_178,7
CTDD_49,7
DPC_LD,7
DPC_KV,7
CTDD_78,7
CTDD_163,7
2_framed_CTC,7
1_framed_TDE.CCC,6
DPC_NF,6
DPC_IL,6
1_framed_TDE.CTT,6
CTDC_26,6
CTDD_138,6
CTDD_139,6
2_framed_TAC,6
CTDD_152,6
DPC_QV,6
CTDD_157,6
DPC_QQ,6
DPC_FV,6
DPC_QL,6
1_framed_GTT,6
DPC_PM,6
DPC_FQ,6
2_framed_TDE.CAT,6
CTDD_28,6
3_framed_TDE.ACA,6
CTDC_28,6
CTDT_16,6
1_framed_CGC,6
3_framed_TDE.GGC,6
3_framed_ACA,6
CTDC_9,6
CTDT_13,6
1_framed_AAA,6
3_framed_GC.gap1,6
3_framed_TDE.CCC,6
1_framed_AGT,6
1_framed_AGC,6
3_framed_GG.gap1,6
2_framed_TDE.TAC,6
CTDD_38,6
CTDD_39,6
3_framed_GCC,6
CTDT_30,6
DPC_LH,6
DPC_FP,5
DPC_KF,5
DPC_DV,5
DPC_PH,5
DPC_IK,5
CTDT_31,5
2_framed_ATG,5
DPC_LM,5
CTDT_38,5
DPC_FH,5
DPC_HQ,5
DPC_FK,5
DPC_KG,5
3_framed_TDE.CGG,5
3_framed_GAG,5
CTDT_8,5
2_framed_TDE.GTT,5
DPC_CR,5
3_framed_GAT,5
2_framed_TDE.CCT,5
CTDD_194,5
CTDD_185,5
3_framed_TAT,5
CTDD_96,5
3_framed_TGT,5
3_framed_TTT,5
1_framed_TTC,5
1_framed_TDE.GTT,5
1_framed_AG.gap1,5
1_framed_TDE.GGT,5
CTDD_172,5
2_framed_AC.gap1,5
CTDD_170,5
CTDD_167,5
1_framed_TDE.AGT,5
2_framed_TC.gap1,5
3_framed_GA.gap1,5
CTDD_47,5
DPC_IH,5
3_framed_CTC,5
CTDT_15,5
DPC_QS,5
DPC_RQ,5
2_framed_TAG,5
DPC_SA,5
CTDC_1,5
2_framed_TGA,5
CTDC_2,5
CTDC_15,5
CTDT_17,5
3_framed_AGC,5
CTDT_21,5
CTDC_39,5
1_framed_CTG,5
3_framed_TDE.GAA,5
1_framed_CTC,5
CTDD_12,5
DPC_LY,4
DPC_SW,4
CTDD_159,4
CTDD_155,4
DPC_HE,4
DPC_LG,4
DPC_HI,4
DPC_TF,4
CTDD_89,4
DPC_ND,4
DPC_TK,4
CTDD_108,4
DPC_LC,4
CTDD_55,4
CTDD_35,4
CTDT_4,4
DPC_QA,4
2_framed_ATT,4
3_framed_TGC,4
3_framed_TDE.CTG,4
2_framed_AAC,4
3_framed_TDE.CTC,4
3_framed_CTG,4
3_framed_CTT,4
DPC_FD,4
3_framed_TDE.AAT,4
2_framed_TDE.TTG,4
DPC_EV,4
3_framed_TCT,4
2_framed_TDE.TAA,4
1_framed_TDE.CTA,4
2_framed_TDE.GTC,4
DPC_EG,4
DPC_AH,4
DPC_AI,4
1_framed_TAT,4
2_framed_GA.gap1,4
DPC_AL,4
3_framed_GT.gap1,4
DPC_AQ,4
